FID,Trans_Type,Purchase_T,City,SIG,EMD,Street_No,Main_No,Sub_No,Complex_Na,Lease_L__R,Road_Type,Area_㎡_,Land_Area_,Floor,Contract_Y,Contract_M,Contract_D,Price_1000,Deposit_10,Rent_10000,Constructe,Street_Add,Compiled_A,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호
985526,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,R, ,38.45, ,20,2018,3,23, ,1000,40,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985527,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,R, ,38.45, ,14,2018,3,30, ,1000,40,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985528,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,R, ,38.45, ,17,2018,4,7, ,8000,10,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985529,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,L, ,38.45, ,22,2018,6,23, ,9000,0,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985530,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,L, ,42.78, ,16,2018,6,28, ,10000,0,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985531,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,R, ,38.45, ,10,2018,9,1, ,1000,40,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985532,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,R, ,38.45, ,11,2018,9,5, ,1000,40,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985533,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,R, ,42.86, ,18,2018,9,9, ,1000,43,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985534,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,L, ,38.45, ,18,2018,9,12, ,8000,0,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985535,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,L, ,42.78, ,1,2018,10,27, ,10000,0,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985536,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,R, ,39.62, ,2,2018,11,8, ,1000,35,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985537,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,R, ,38.45, ,19,2018,11,24, ,2000,35,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985538,아파트,전월세,부산광역시,남구,감만동,31-3,0031,0003,우암자유5,R, ,38.45, ,9,2018,11,29, ,3500,28,1996,양지골로 358,부산광역시 남구 감만동 양지골로 358,부산광역시 남구 감만동 양지골로 358,390088,182365,정좌표,2629011100100310003,새주소,부산광역시 남구 양지골로 358,부산광역시 남구 감만동 31-3,48540
985564,아파트,전월세,부산광역시,남구,감만동,8-22,0008,0022,한울시너스아파트,L, ,49.7735, ,5,2018,5,15, ,10000,0,2016,석포로26번가길 4,부산광역시 남구 감만동 석포로26번가길 4,부산광역시 남구 감만동 석포로26번가길 4,389977,182211,정좌표,2629011100100080022,새주소,부산광역시 남구 석포로26번가길 4,부산광역시 남구 감만동 8-22,48545
985565,아파트,전월세,부산광역시,남구,감만동,8-22,0008,0022,한울시너스아파트,L, ,49.9207, ,7,2018,10,2, ,12000,0,2016,석포로26번가길 4,부산광역시 남구 감만동 석포로26번가길 4,부산광역시 남구 감만동 석포로26번가길 4,389977,182211,정좌표,2629011100100080022,새주소,부산광역시 남구 석포로26번가길 4,부산광역시 남구 감만동 8-22,48545
985566,아파트,전월세,부산광역시,남구,감만동,8-22,0008,0022,한울시너스아파트,R, ,49.6547, ,7,2018,10,14, ,2000,62,2016,석포로26번가길 4,부산광역시 남구 감만동 석포로26번가길 4,부산광역시 남구 감만동 석포로26번가길 4,389977,182211,정좌표,2629011100100080022,새주소,부산광역시 남구 석포로26번가길 4,부산광역시 남구 감만동 8-22,48545
985567,아파트,전월세,부산광역시,남구,감만동,8-22,0008,0022,한울시너스아파트,L, ,49.2163, ,8,2018,12,22, ,16000,0,2016,석포로26번가길 4,부산광역시 남구 감만동 석포로26번가길 4,부산광역시 남구 감만동 석포로26번가길 4,389977,182211,정좌표,2629011100100080022,새주소,부산광역시 남구 석포로26번가길 4,부산광역시 남구 감만동 8-22,48545
989658,아파트,전월세,부산광역시,동구,범일동,1655,1655,0000,오션브릿지,L, ,59.95, ,35,2018,1,12, ,22000,0,2018,범일로 41,부산광역시 동구 범일동 범일로 41,부산광역시 동구 범일동 범일로 41,387587,183546,정좌표,2617010400102520753,새주소,부산광역시 동구 범일로 41,부산광역시 동구 범일동 252-753,48752
989659,아파트,전월세,부산광역시,동구,범일동,1655,1655,0000,오션브릿지,L, ,118.89, ,14,2018,1,13, ,30000,0,2018,범일로 41,부산광역시 동구 범일동 범일로 41,부산광역시 동구 범일동 범일로 41,387587,183546,정좌표,2617010400102520753,새주소,부산광역시 동구 범일로 41,부산광역시 동구 범일동 252-753,48752
989660,아파트,전월세,부산광역시,동구,범일동,1655,1655,0000,오션브릿지,L, ,118.89, ,46,2018,1,15, ,30000,0,2018,범일로 41,부산광역시 동구 범일동 범일로 41,부산광역시 동구 범일동 범일로 41,387587,183546,정좌표,2617010400102520753,새주소,부산광역시 동구 범일로 41,부산광역시 동구 범일동 252-753,48752
989661,아파트,전월세,부산광역시,동구,범일동,1655,1655,0000,오션브릿지,L, ,118.89, ,17,2018,1,20, ,27000,0,2018,범일로 41,부산광역시 동구 범일동 범일로 41,부산광역시 동구 범일동 범일로 41,387587,183546,정좌표,2617010400102520753,새주소,부산광역시 동구 범일로 41,부산광역시 동구 범일동 252-753,48752
